Actor Target ActorPosX ActorPosY Time
WGRB WYWY 509 93 25
WGRB WG_W 494 61 31
WGRB WW__ 465 65 96
WGRB WW__ 450 55 118
WGRB WG_W 446 64 137
WGRB WW__ 453 68 142
WGRB WG_W 467 68 165
WGRB WW_W 460 89 175
WGRB WG_W 468 78 304
WGRB FFFF 460 78 365
WGRB XXXX 448 78 458
WGRB WG_W 461 65 477
WGRB W_RG 450 90 613
WGRB WW__ 455 90 798
WGRB _Y_B 425 56 852
WGRB WWGY 430 120 876
WGRB WYWY 479 86 887
WGRB _Y_B 463 74 896
WGRB WYWY 477 90 899
WGRB _YYY 526 112 910
WGRB WY_R 577 109 929
WGRB WRWB 573 142 935
WGRB WRR_ 625 147 941
WGRB _YYY 583 124 965
WGRB WY_R 597 115 976
WGRB RRRR 597 100 993
WGRB _YYY 583 108 995
WGRB _YYY 589 131 1008
WGRB WYBG 602 117 1041
WGRB RRRR 587 110 1080
WGRB WY__ 587 110 1081
WGRB WYWY 553 106 1089
WGRB WY__ 530 127 1138
WGRB WW_W 487 142 1147
WGRB WBGG 399 160 1200
WGRB W_RG 391 160 1211
WGRB WW__ 449 79 1246
WGRB WRGG 481 79 1250
WGRB WW__ 467 68 1253
WGRB WRGG 504 68 1272
WGRB WYWY 516 73 1275
WGRB WRGG 495 57 1284
WGRB WW__ 471 62 1310
WGRB XXXX 478 96 1364
WGRB WW_W 496 110 1384
WGRB XXXX 431 95 1392

WGRB W_RG 410 147 1404
WGRB WYRW 410 147 1405
WGRB WGG_ 411 152 1406
WGRB W_RG 430 141 1429
WGRB WYRW 419 126 1432
WGRB _R__ 389 98 1460
WGRB W_RG 418 119 1469
WGRB WYRW 418 128 1470
WGRB WGG_ 418 145 1513
WGRB WYYB 338 140 1520
WGRB WWGY 351 122 1565
WGRB WW__ 385 62 1579
WGRB _Y_B 425 66 1598
WGRB WG_W 477 99 1605
WGRB _YYY 515 93 1617
WGRB WYWY 541 75 1621
WGRB WRGG 543 78 1631
WGRB WRR_ 587 94 1637
WGRB WYBG 591 101 1637
WGRB XXXX 610 112 1639
WGRB WRR_ 616 112 1652
WGRB W__W 606 130 1710
WGRB WRR_ 615 113 1718
WGRB _YYY 552 113 1740
WGRB WYBG 541 107 1744
WGRB _YYY 535 89 1746
WGRB LLLL 507 71 1754
WGRB _YYY 519 71 1761
WGRB WRGG 511 71 1774
WGRB _YYY 519 62 1775
WGRB WBWY 454 74 1785
WGRB LLLL 448 73 1793
WG_W QQQQ 491 9 128
WG_W WW__ 469 32 133
WG_W WRGG 484 61 135
WG_W WW__ 464 51 136
WG_W RRRR 514 55 221
WG_W WW__ 480 43 237
WG_W WYWY 518 57 807
WG_W WW__ 512 52 819
WG_W _Y_B 486 51 827
WG_W WYWY 510 75 855
WG_W _Y_B 497 46 859
WG_W WYWY 509 61 867
WG_W _Y_B 492 44 874
WG_W _Y_B 459 81 942
WG_W _Y_B 451 70 955
WG_W _Y_B 631 63 989
WG_W WBWY 633 317 1023

WG_W _Y_B 603 354 1029
WG_W _Y_B 626 358 1078
WG_W WBWY 671 333 1109
WG_W WGRB 493 128 1155
WG_W WW_W 489 132 1193
WG_W WW__ 477 59 1195
WG_W FFFF 498 29 1196
WG_W WW__ 471 46 1231
WG_W FFFF 473 20 1234
WG_W WBWY 672 296 1263
WG_W FFFF 494 0 1576
WG_W _Y_B 481 44 1578
WG_W WRGG 509 60 1581
WG_W _YYY 510 140 1594
WG_W W_BG 510 140 1595
WG_W W_BG 495 140 1634
WG_W _YYY 497 140 1644
WG_W WW_W 481 122 1652
WG_W WRWB 502 134 1656
WG_W WYG_ 468 188 1668
WG_W WYRW 468 147 1670
WG_W WW_W 468 134 1672
WG_W WYRW 453 142 1677
WG_W WRGG 462 55 1718
WG_W WBWY 449 55 1719
WG_W WRGG 464 50 1724
WG_W FFFF 481 0 1744
WG_W WYG_ 481 9 1747
LLLL _Y_B 498 35 801
LLLL _Y_B 484 16 836
LLLL FFFF 491 16 900
LLLL _Y_B 511 47 917
LLLL FFFF 484 22 931
LLLL FFFF 491 19 982
LLLL WWGY 499 34 1058
LLLL FFFF 496 34 1103
LLLL _Y_B 477 37 1583
LLLL WGYW 484 37 1702
LLLL _Y_B 470 71 1749
LLLL WBWY 463 76 1751
LLLL WGRB 483 72 1752
LLLL WYG_ 474 37 1759
WBWY _Y_B 642 380 26
WBWY _Y_B 636 352 1004
WBWY WG_W 667 314 1101
WBWY _Y_B 622 367 1215
WBWY WG_W 657 295 1264
WBWY _Y_B 643 334 1305
WBWY WG_W 691 364 1339

WBWY _Y_B 614 395 1441
WBWY LLLL 484 0 1652
WBWY WW__ 411 57 1667
WBWY WYRW 422 71 1725
WBWY WG_W 433 57 1727
WBWY WRGG 430 57 1743
WBWY _Y_B 439 55 1744
